customerID,Genero,Idoso,Casado,Dependents,Tempo_como_Cliente,PhoneService,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,PaymentMethod,Pagamento_Mensal,Total_Pago,Churn
3606-twkgi,male,1,0,0,13,,fiber optic,0,0,1,month-to-month,electronic check,71.45,1364.3,1
7529-zdfxi,male,1,1,0,57,,fiber optic,0,0,0,month-to-month,electronic check,71.45,4925.35,0
7605-bdwdc,female,0,0,0,31,,dsl,1,1,0,two year,bank transfer (automatic),71.45,1520.1,0
1950-ksvvj,female,0,1,0,45,,fiber optic,1,1,1,one year,mailed check,71.45,5032.25,0
0123-crbrt,female,0,1,1,61,,dsl,1,1,1,two year,mailed check,71.45,5526.75,0
6292-tosss,male,0,0,0,50,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),71.45,1195.25,0
3197-arfoy,female,1,0,0,19,,fiber optic,1,1,1,month-to-month,mailed check,71.45,2007.25,0
6323-aybrx,male,0,0,0,59,,0,no internet service,no internet service,no internet service,two year,mailed check,71.45,1099.6,1
7014-zzxaw,female,0,1,0,71,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),71.45,1732.95,0
4385-gzqxv,female,1,0,0,16,,fiber optic,0,1,1,month-to-month,electronic check,71.45,1511.2,1
7633-mvpuy,male,0,1,0,57,,dsl,1,1,0,two year,electronic check,71.45,3450.15,0
6366-zgqgl,male,0,0,0,1,,dsl,0,0,0,month-to-month,bank transfer (automatic),71.45,24.8,1
4716-hhkqh,male,1,1,0,20,,fiber optic,0,1,1,month-to-month,electronic check,71.45,2172.05,0
5940-ahuhd,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,mailed check,71.45,70.6,1
6432-twqlb,male,0,1,0,5,,fiber optic,0,1,0,month-to-month,electronic check,71.45,401.1,1
4484-glzou,female,0,1,0,52,,fiber optic,0,0,1,month-to-month,electronic check,71.45,5624.85,1
3179-gbrwv,male,1,1,0,21,,dsl,1,0,0,month-to-month,bank transfer (automatic),71.45,1339.8,0
8645-kwhjo,male,0,0,0,14,,dsl,0,1,1,month-to-month,electronic check,71.45,771.95,0
4130-mzlcc,female,0,0,0,5,,dsl,0,0,0,month-to-month,bank transfer (automatic),71.45,244.75,0
0314-tkosi,female,0,0,0,6,,dsl,1,0,0,month-to-month,mailed check,71.45,322.9,0
8229-myejz,female,0,0,0,10,,dsl,0,0,0,month-to-month,electronic check,71.45,498.25,0
2080-srcde,female,0,0,1,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,71.45,25.4,0
9577-wjvcq,female,0,0,0,68,,dsl,1,0,0,month-to-month,mailed check,71.45,3687.75,0
9512-uibfx,male,0,1,1,18,,fiber optic,0,0,1,month-to-month,mailed check,71.45,1779.95,1
6202-dyyfx,female,0,0,0,22,,fiber optic,0,0,0,one year,credit card (automatic),71.45,1783.6,0
3808-hfkde,female,0,0,0,20,,dsl,0,0,0,month-to-month,electronic check,71.45,927.15,0
5583-sxdag,male,0,1,0,1,,fiber optic,0,0,0,month-to-month,electronic check,71.45,70.0,1
3488-pgmqj,male,1,0,0,8,,fiber optic,0,0,0,month-to-month,electronic check,71.45,606.55,1
3580-reoac,male,0,0,0,10,,dsl,0,0,0,month-to-month,credit card (automatic),71.45,435.4,1
7534-bfesc,male,1,0,0,24,,fiber optic,0,0,0,month-to-month,electronic check,71.45,1712.7,1
3727-owvyd,male,0,0,0,35,,dsl,1,0,0,one year,mailed check,71.45,2021.2,0
2294-salne,male,0,1,1,23,,fiber optic,0,1,0,one year,mailed check,71.45,1940.8,0
4847-tajyi,female,1,0,0,6,,fiber optic,0,0,1,month-to-month,electronic check,71.45,567.8,0
1563-iwqex,female,0,0,0,12,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,71.45,220.35,0
8203-xjzrc,male,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,71.45,20.25,0
6556-dbkzf,female,0,1,1,71,,fiber optic,0,0,0,two year,electronic check,71.45,5436.45,0
6851-wefyx,male,1,1,0,35,,fiber optic,0,0,1,month-to-month,electronic check,71.45,3437.5,0
2985-juubz,male,0,1,1,40,,dsl,0,0,1,month-to-month,electronic check,71.45,3015.75,0
6390-dsazx,female,0,0,1,1,,fiber optic,1,0,0,month-to-month,mailed check,71.45,73.6,1
0895-lmrsf,male,0,0,0,23,,dsl,0,0,1,one year,bank transfer (automatic),64.9,1509.8,0
8098-llazx,female,1,0,0,4,,fiber optic,0,0,1,month-to-month,electronic check,95.45,396.1,1
8266-vbfql,male,0,0,0,4,,fiber optic,0,1,0,month-to-month,electronic check,90.4,356.65,0
8181-yhcmf,female,0,1,1,68,,dsl,0,1,1,two year,credit card (automatic),60.3,4109.0,0
2240-hsjqd,male,0,0,1,38,,fiber optic,0,0,0,month-to-month,mailed check,81.85,3141.7,0
1248-dyxub,male,0,1,1,52,,0,no internet service,no internet service,no internet service,two year,mailed check,24.8,1229.1,0
0265-edxbd,male,1,1,0,32,,fiber optic,0,0,0,month-to-month,electronic check,74.9,2303.35,1
4115-bnpjy,male,0,1,1,29,,dsl,0,1,1,two year,mailed check,75.55,2054.4,0
3167-snqpl,male,1,1,1,38,,fiber optic,0,0,1,month-to-month,electronic check,101.15,3741.85,0
4091-tvocn,male,0,0,1,48,,dsl,1,0,1,one year,credit card (automatic),78.75,3682.45,0
1098-tdvuq,female,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,bank transfer (automatic),19.25,19.25,0
7277-ozcgz,female,0,0,0,22,,fiber optic,1,1,0,month-to-month,electronic check,89.05,1886.25,0
1557-emyvt,female,0,0,0,43,,fiber optic,1,1,1,two year,credit card (automatic),115.05,4895.1,0
2799-arnlo,female,1,1,0,5,,fiber optic,0,0,0,month-to-month,electronic check,69.35,341.6,0
7563-biupc,male,0,0,0,5,,fiber optic,0,0,1,month-to-month,electronic check,80.6,415.55,1
5027-yocxn,male,0,1,1,51,,fiber optic,1,1,1,one year,credit card (automatic),110.05,5686.4,0
3973-skmln,male,0,0,0,71,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.9,1355.1,0
2321-ombxy,female,0,1,1,38,,dsl,1,1,1,one year,credit card (automatic),80.3,3058.65,1
2840-xanrc,male,1,1,0,24,,fiber optic,0,0,1,month-to-month,electronic check,93.15,2231.05,1
6745-jefzb,male,0,1,0,35,,fiber optic,0,1,1,month-to-month,credit card (automatic),91.5,3236.35,0
5020-zstty,female,1,0,0,54,,dsl,1,1,1,one year,bank transfer (automatic),82.45,4350.1,1
9880-tdqac,female,0,1,1,72,,dsl,0,1,1,two year,electronic check,60.0,4264.0,0
8705-wzcyl,male,0,0,0,1,,dsl,0,0,0,month-to-month,electronic check,44.8,44.8,0
7102-jjvtx,female,0,1,1,9,,dsl,1,0,0,one year,mailed check,48.6,422.3,0
8626-ptqge,male,0,0,0,69,,dsl,1,1,1,two year,bank transfer (automatic),60.05,4176.7,0
4983-clmlv,female,0,1,0,52,,fiber optic,0,1,1,month-to-month,credit card (automatic),102.7,5138.1,0
5701-yvsvf,female,1,1,0,11,,fiber optic,0,1,1,month-to-month,electronic check,82.9,880.05,0
5804-lepim,female,1,0,0,2,,fiber optic,0,0,0,month-to-month,electronic check,70.35,139.05,1
5697-gombf,female,1,1,1,28,,dsl,0,0,1,month-to-month,electronic check,35.9,973.65,0
2739-cacdq,female,1,0,0,17,,fiber optic,0,0,0,month-to-month,credit card (automatic),82.65,1470.05,0
9385-ehgdo,female,0,1,1,35,,0,no internet service,no internet service,no internet service,two year,mailed check,19.85,739.35,0
9498-fimxl,female,0,0,0,8,,0,no internet service,no internet service,no internet service,one year,mailed check,19.2,161.95,0
2379-gyflq,male,0,0,0,46,,fiber optic,0,0,1,one year,credit card (automatic),94.9,4422.95,0
0122-oahpz,female,0,0,0,7,,fiber optic,0,0,0,month-to-month,electronic check,73.85,511.25,1
2868-snelz,female,0,0,0,2,,fiber optic,0,0,0,month-to-month,mailed check,80.6,155.8,1
4322-rcymt,male,0,1,1,68,,dsl,0,1,0,one year,bank transfer (automatic),75.8,5293.95,1
6680-nenyn,female,0,0,0,43,,fiber optic,0,0,1,two year,electronic check,104.6,4759.85,1
2088-iebau,female,0,0,0,68,,dsl,1,1,1,two year,electronic check,88.15,6148.45,0
7982-vcelr,female,0,0,0,36,,fiber optic,0,0,1,month-to-month,credit card (automatic),94.8,3565.65,0
1343-ehpyb,male,0,1,0,63,,fiber optic,0,0,1,month-to-month,electronic check,103.4,6603.0,1
6035-bxtty,female,1,0,0,32,,dsl,0,1,0,month-to-month,bank transfer (automatic),54.65,1830.1,0
6885-pkoam,female,0,1,0,71,,dsl,1,1,1,two year,credit card (automatic),85.75,6223.8,0
7520-hqwju,female,0,1,1,66,,dsl,1,0,0,month-to-month,bank transfer (automatic),67.45,4508.65,0
9639-bujxt,male,0,0,0,63,,0,no internet service,no internet service,no internet service,one year,mailed check,20.5,1328.15,0
5924-sngkp,female,0,0,1,41,,0,no internet service,no internet service,no internet service,one year,credit card (automatic),20.25,865.0,0
0021-ikxgc,female,1,0,0,1,,fiber optic,0,0,0,month-to-month,electronic check,72.1,72.1,0
2034-gdrcn,female,0,0,0,2,,fiber optic,0,0,1,month-to-month,electronic check,90.4,168.2,1
8966-snizf,female,0,1,0,70,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),19.45,1303.5,0
6243-ozgfh,female,0,0,0,23,,dsl,0,0,1,month-to-month,electronic check,44.95,996.85,0
4654-dlamq,female,1,1,0,64,,fiber optic,1,0,0,one year,bank transfer (automatic),97.0,6430.9,0
0513-rbgpe,male,0,1,1,37,,dsl,1,1,0,two year,credit card (automatic),62.8,2278.75,0
5160-uxjed,male,0,0,1,17,,dsl,0,0,0,one year,mailed check,44.6,681.4,0
4115-nzrks,female,1,0,0,7,,fiber optic,0,0,1,month-to-month,electronic check,89.15,574.35,0
0219-ytzue,male,0,1,1,4,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.8,371.9,1
0623-iihug,female,1,0,0,21,,dsl,1,0,1,month-to-month,electronic check,41.9,840.1,1
4572-dvcgn,female,0,0,0,10,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.25,846.0,1
3351-ngxyi,female,1,0,0,16,,dsl,1,0,0,month-to-month,electronic check,54.1,889.0,0
8984-eylll,male,0,1,0,64,,fiber optic,0,1,1,two year,electronic check,105.25,6823.4,0
9057-mswco,male,1,1,0,27,,dsl,1,0,0,month-to-month,credit card (automatic),30.75,805.1,1
9833-tgfhx,male,0,1,1,42,,fiber optic,1,0,1,one year,electronic check,97.1,4016.75,0
9294-tdipc,male,0,0,1,5,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.2,83.75,0
5229-dtfyb,female,0,0,0,41,,fiber optic,0,1,1,two year,bank transfer (automatic),98.8,3959.15,0
0104-ppxdv,male,0,1,0,58,,dsl,0,0,0,one year,credit card (automatic),50.3,2878.55,0
5176-lmjxe,female,0,0,0,47,,0,no internet service,no internet service,no internet service,two year,mailed check,20.55,945.7,0
3583-krkmd,male,0,0,0,18,,fiber optic,0,1,0,month-to-month,bank transfer (automatic),75.9,1373.05,0
1010-diauq,male,0,0,0,5,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.5,492.55,1
9069-lgeul,male,0,1,0,23,,dsl,1,0,0,month-to-month,bank transfer (automatic),59.95,1406.0,0
7302-zhmhp,female,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.15,19.15,0
9571-edebv,male,0,1,0,71,,fiber optic,0,0,1,one year,credit card (automatic),98.65,6962.85,0
3520-fjgcv,male,0,1,1,72,,fiber optic,1,1,1,two year,credit card (automatic),112.6,8126.65,0
6563-vrerx,male,0,1,1,33,,0,no internet service,no internet service,no internet service,one year,mailed check,20.6,690.25,0
0259-gbzsh,male,0,0,0,2,,fiber optic,0,0,1,month-to-month,electronic check,85.65,181.5,1
6122-efvkn,male,0,0,1,24,,dsl,1,1,0,two year,mailed check,35.75,830.8,0
2805-edjpq,female,0,1,1,56,,fiber optic,0,1,0,one year,credit card (automatic),99.75,5608.4,0
6862-cqumb,male,0,0,0,37,,fiber optic,0,0,1,month-to-month,credit card (automatic),96.1,3646.8,0
7156-mxbje,female,0,0,0,43,,dsl,0,1,1,one year,credit card (automatic),85.1,3662.25,0
6158-hdpxz,male,0,0,0,1,,dsl,0,0,0,month-to-month,mailed check,25.35,25.35,0
9601-brxpo,female,0,1,0,25,,fiber optic,0,1,1,month-to-month,bank transfer (automatic),104.95,2566.5,1
2863-imqdr,female,0,0,0,61,,dsl,1,1,1,two year,electronic check,89.65,5308.7,0
5686-cmawk,male,0,0,0,17,,fiber optic,0,1,0,one year,electronic check,86.75,1410.25,0
5651-crhkq,female,0,1,0,41,,fiber optic,0,1,0,one year,bank transfer (automatic),86.2,3339.05,0
6905-niqin,male,0,0,0,1,,dsl,0,0,0,month-to-month,mailed check,50.65,50.65,1
8204-yjcla,male,1,1,1,72,,dsl,1,1,1,two year,bank transfer (automatic),64.8,4732.35,0
5167-zffmm,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,credit card (automatic),90.85,90.85,1
6583-szvgp,male,0,0,0,48,,fiber optic,0,0,1,two year,bank transfer (automatic),108.1,5067.45,0
4895-tmwir,male,1,1,0,11,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.95,214.75,1
0533-bnwkf,female,1,1,0,55,,fiber optic,0,0,0,month-to-month,electronic check,85.45,4874.7,1
1708-pbboa,female,0,0,0,42,,dsl,1,1,0,one year,electronic check,54.75,2348.45,0
8782-lkfpk,male,0,0,0,44,,fiber optic,0,0,0,month-to-month,mailed check,90.4,4063.0,0
5522-jbwmo,male,0,0,1,1,,dsl,0,0,0,month-to-month,electronic check,44.0,44.0,0
3597-mvhjt,female,0,0,0,27,,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.6,2595.25,0
9774-nrnau,male,1,1,0,27,,dsl,0,1,1,month-to-month,bank transfer (automatic),84.8,2309.55,0
0224-rlwwd,female,1,0,0,2,,dsl,0,0,0,month-to-month,electronic check,44.3,89.3,0
9967-atrfs,female,0,0,0,19,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.9,367.55,0
3951-njcvi,female,1,1,0,42,,fiber optic,0,0,1,month-to-month,electronic check,95.05,3944.5,0
2977-cebsx,female,0,0,0,66,,dsl,1,1,1,two year,credit card (automatic),90.05,5965.95,0
0177-pxbat,male,1,1,0,33,,fiber optic,1,1,1,month-to-month,bank transfer (automatic),109.9,3694.7,0
6599-cebnn,female,0,0,0,34,,fiber optic,0,0,0,month-to-month,credit card (automatic),73.95,2524.45,1
2519-erqoj,male,1,0,0,33,,dsl,0,1,1,month-to-month,electronic check,54.6,1803.7,0
5876-qmyld,female,0,1,1,23,,0,no internet service,no internet service,no internet service,one year,mailed check,20.05,415.1,0
2277-axsdc,female,0,0,0,32,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),19.75,624.15,0
9442-jtwdl,female,0,0,0,11,,0,no internet service,no internet service,no internet service,one year,credit card (automatic),20.05,237.7,0
0979-phulv,male,0,1,1,69,,fiber optic,0,0,1,month-to-month,credit card (automatic),99.45,7007.6,1
3067-svmtc,female,0,1,0,68,,dsl,1,1,0,one year,bank transfer (automatic),55.9,3848.8,0
5495-gpsrw,male,0,0,0,20,,0,no internet service,no internet service,no internet service,two year,mailed check,19.7,419.4,0
7606-bphhn,male,0,0,0,72,,0,no internet service,no internet service,no internet service,two year,credit card (automatic),19.8,1468.75,0
4742-drora,male,0,1,1,60,,fiber optic,1,0,1,one year,bank transfer (automatic),95.4,5812.0,0
0111-klbqg,male,1,1,1,32,,fiber optic,0,0,1,month-to-month,mailed check,93.95,2861.45,0
4800-vhzki,female,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.9,19.9,1
7989-chgtl,male,0,0,0,1,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.6,19.6,1
0334-gddso,male,1,0,0,3,,fiber optic,0,0,0,month-to-month,electronic check,81.35,233.7,1
4163-ncjak,female,0,1,0,46,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),24.45,1066.15,0
5233-aozuf,female,0,1,0,29,,fiber optic,0,0,0,month-to-month,electronic check,74.95,2149.05,0
5973-ejgdp,male,0,0,0,51,,fiber optic,0,1,0,month-to-month,electronic check,87.35,4473.0,0
1996-dbmus,female,1,1,0,48,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.65,3545.05,0
7916-vccpb,female,0,1,1,16,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),73.25,1195.75,0
4686-gefrm,male,0,1,0,70,,fiber optic,0,1,0,two year,bank transfer (automatic),98.7,6858.9,0
5249-qyhex,female,0,1,1,40,,0,no internet service,no internet service,no internet service,two year,mailed check,24.8,1024.7,0
0578-skvmf,female,0,1,1,22,,fiber optic,0,0,0,month-to-month,electronic check,83.3,1845.9,1
5564-nemqo,female,1,0,0,1,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.3,75.3,1
2233-fagxv,female,0,1,1,5,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,24.3,132.25,0
5605-iygfg,female,0,0,0,7,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.85,515.45,0
7663-ztegj,male,0,0,1,29,,fiber optic,0,1,0,one year,credit card (automatic),100.55,2830.45,0
3935-tbrzz,male,0,1,1,44,,0,no internet service,no internet service,no internet service,one year,mailed check,25.7,1110.5,0
8111-bkvds,female,0,0,0,10,,dsl,1,0,0,month-to-month,bank transfer (automatic),40.7,449.3,0
2055-sifss,female,1,1,0,55,,dsl,0,0,0,month-to-month,bank transfer (automatic),51.65,2838.55,0
2806-mlnti,male,1,1,0,52,,fiber optic,0,0,1,one year,bank transfer (automatic),105.1,5376.4,0
8734-dkstz,female,0,1,1,10,,fiber optic,0,0,0,month-to-month,electronic check,85.95,858.6,0
4360-pnrqb,male,0,0,0,18,,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.6,1395.05,0
6152-onasv,female,0,1,0,68,,dsl,1,1,0,one year,bank transfer (automatic),58.25,3975.7,0
9063-zgtuy,female,0,1,1,61,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.4,1182.55,1
7781-hvgmk,female,0,1,1,72,,dsl,1,1,1,two year,credit card (automatic),65.2,4784.45,0
2181-uaesm,male,0,0,0,2,,dsl,1,0,0,month-to-month,electronic check,53.45,119.5,0
2957-lolho,male,0,0,0,12,,dsl,0,0,0,month-to-month,bank transfer (automatic),45.4,518.9,1
6048-njxhx,male,0,1,0,41,,0,no internet service,no internet service,no internet service,two year,electronic check,19.75,899.45,0
2320-slkmb,female,0,0,0,26,,dsl,0,1,1,month-to-month,credit card (automatic),44.45,1183.8,0
4980-urkxc,male,0,1,0,36,,0,no internet service,no internet service,no internet service,one year,bank transfer (automatic),20.85,720.05,0
4376-kfvrs,male,0,1,1,72,,fiber optic,1,1,1,two year,credit card (automatic),114.05,8468.2,0
5886-vlqvu,male,0,1,0,35,,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.85,3161.2,0
3577-amvux,male,0,0,0,1,,dsl,0,1,0,month-to-month,mailed check,55.05,55.05,0
0771-wlcla,female,0,1,1,16,,fiber optic,1,1,1,month-to-month,electronic check,112.95,1882.55,0
5628-rkifk,female,1,0,0,49,,fiber optic,1,0,1,month-to-month,credit card (automatic),101.55,5070.4,0
0206-tbwlc,female,0,1,0,54,,fiber optic,1,1,1,one year,mailed check,114.65,6049.5,0
2937-fthur,female,0,0,1,18,,dsl,1,0,0,month-to-month,electronic check,64.8,1166.7,0
1910-fmxjm,female,0,1,0,36,,fiber optic,0,0,0,month-to-month,electronic check,80.4,2937.65,0
7752-xusci,female,0,0,0,60,,fiber optic,0,0,1,month-to-month,electronic check,105.9,6396.45,1
4110-pfeuz,female,0,0,0,1,,fiber optic,0,0,0,month-to-month,mailed check,69.55,69.55,1
0732-ocqoc,female,0,1,1,52,,0,no internet service,no internet service,no internet service,two year,bank transfer (automatic),25.05,1270.25,0
5168-mswxt,male,0,1,1,8,,fiber optic,0,0,1,month-to-month,electronic check,94.75,759.55,0
1090-eselr,male,0,1,1,72,,fiber optic,1,1,1,two year,bank transfer (automatic),105.5,7611.55,0
8592-pltmq,female,0,0,0,64,,0,no internet service,no internet service,no internet service,one year,mailed check,24.7,1642.75,0
5760-wrahc,female,1,0,0,22,,dsl,1,1,0,month-to-month,mailed check,69.75,1545.4,0
8847-geooq,male,0,1,0,60,,dsl,0,1,1,month-to-month,bank transfer (automatic),60.2,3582.4,0
0256-lthvj,female,0,1,1,28,,fiber optic,0,0,0,month-to-month,electronic check,81.05,2227.1,1
4785-fcifb,female,0,1,0,61,,0,no internet service,no internet service,no internet service,two year,mailed check,24.4,1417.9,0
8313-ndoia,female,0,0,0,24,,fiber optic,0,0,1,month-to-month,electronic check,104.15,2494.65,0
5149-cuzuj,male,0,1,1,28,,fiber optic,0,1,1,one year,bank transfer (automatic),92.9,2768.35,0
0942-kowsm,female,0,1,1,30,,dsl,0,1,1,two year,bank transfer (automatic),80.8,2369.3,0
4237-clsmm,male,0,1,0,2,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,20.0,38.0,0
1452-voqch,male,0,0,0,1,,fiber optic,0,0,0,month-to-month,electronic check,75.1,75.1,0
4719-umsiy,male,0,0,1,6,,0,no internet service,no internet service,no internet service,month-to-month,mailed check,19.65,100.9,0
6614-vbegu,female,0,1,0,24,,dsl,0,0,1,month-to-month,bank transfer (automatic),69.45,1614.05,0
0880-tkatg,male,0,1,1,4,,fiber optic,0,0,1,month-to-month,electronic check,101.15,385.9,1
3811-vbybz,male,0,0,0,7,,fiber optic,0,0,1,month-to-month,electronic check,99.8,673.25,1
1480-bkxga,male,1,1,0,72,,fiber optic,1,1,1,two year,bank transfer (automatic),116.05,8404.9,0
2996-xauvf,male,0,0,0,70,,dsl,0,1,0,two year,mailed check,40.05,2799.75,0
9076-axyik,male,1,1,0,64,,fiber optic,0,1,1,two year,electronic check,102.1,6538.45,0
